name,date,sub,session,dtype,fname,status,notes
Lilly,2025-03-10,3000044,s2_r1,eeg,"sub-3000044_all_eeg_s2_r1_e1_flanker-only.vhdr, sub-3000044_all_eeg_s2_r1_e1_social-only.vhdr, sub-3000044_all_eeg_s2_r1_e1_flanker-only.eeg, sub-3000044_all_eeg_s2_r1_e1_social-only.eeg, sub-3000044_all_eeg_s2_r1_e1_flanker-only.vmrk, sub-3000044_all_eeg_s2_r1_e1_social-only.vmrk",PASSED,
Lilly,2025-03-10,3000056,s2_r1,eeg,"sub-3000056_all_eeg_s2_r1_e1_observe-other-and-alone.vhdr, sub-3000056_all_eeg_s2_r1_e1_observe-other-and-alone.eeg, sub-3000056_all_eeg_s2_r1_e1_observe-other-and-alone.vmrk",FAILED,NO/NOT ENOUGH EVENTS
Lilly,2025-03-10,3000060,s2_r1,eeg,"sub-3000060_all_eeg_s2_r1_e1_c1b2observed-onward.vhdr, sub-3000060_all_eeg_s2_r1_e1_practice-to-c1b1observed.vhdr, sub-3000060_all_eeg_s2_r1_e1_c1b2observed-onward.eeg, sub-3000060_all_eeg_s2_r1_e1_practice-to-c1b1observed.eeg, sub-3000060_all_eeg_s2_r1_e1_c1b2observed-onward.vmrk, sub-3000060_all_eeg_s2_r1_e1_practice-to-c1b1observed.vmrk",FAILED,NO/NOT ENOUGH EVENTS
Lilly,2025-03-10,3000079,s2_r1,eeg,"sub-3000079_all_eeg_s2_r1_e1_afterPractice.vhdr, sub-3000079_all_eeg_s2_r1_e1_tillMidPractice.vhdr, sub-3000079_all_eeg_s2_r1_e1_afterPractice.eeg, sub-3000079_all_eeg_s2_r1_e1_tillMidPractice.eeg, sub-3000079_all_eeg_s2_r1_e1_afterPractice.vmrk, sub-3000079_all_eeg_s2_r1_e1_tillMidPractice.vmrk",PASSED,
Lilly,2025-03-10,3000101,s2_r1,eeg,"sub-3000101_all_eeg_s2_r1_e1.vhdr, sub-3000101_all_eeg_s2_r1_e1.eeg, sub-3000101_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000104,s2_r1,eeg,"sub-3000104_all_eeg_s2_r1_e1.vhdr, sub-3000104_all_eeg_s2_r1_e1.eeg, sub-3000104_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000112,s2_r1,eeg,"sub-3000112_all_eeg_s2_r1_e1.vhdr, sub-3000112_all_eeg_s2_r1_e1.eeg, sub-3000112_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000114,s2_r1,eeg,"sub-3000114_all_eeg_s2_r1_e1.vhdr, sub-3000114_all_eeg_s2_r1_e1.eeg, sub-3000114_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000115,s2_r1,eeg,"sub-3000115_all_eeg_s2_r1_e1.vhdr, sub-3000115_all_eeg_s2_r1_e1.eeg, sub-3000115_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000118,s2_r1,eeg,"sub-3000118_all_eeg_s2_r1_e1.vhdr, sub-3000118_all_eeg_s2_r1_e1.eeg, sub-3000118_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000119,s2_r1,eeg,"sub-3000119_all_eeg_s2_r1_e1_afterBlock3alone.vhdr, sub-3000119_all_eeg_s2_r1_e1_beforeBlock3alone.vhdr, sub-3000119_all_eeg_s2_r1_e1_afterBlock3alone.eeg, sub-3000119_all_eeg_s2_r1_e1_beforeBlock3alone.eeg, sub-3000119_all_eeg_s2_r1_e1_afterBlock3alone.vmrk, sub-3000119_all_eeg_s2_r1_e1_beforeBlock3alone.vmrk",FAILED,NO/NOT ENOUGH EVENTS
Lilly,2025-03-10,3000122,s2_r1,eeg,"sub-3000122_all_eeg_s2_r1_e1.vhdr, sub-3000122_all_eeg_s2_r1_e1.eeg, sub-3000122_all_eeg_s2_r1_e1.vmrk",PASSED,
