name,date,sub,session,dtype,fname,status,notes
Lilly,2025-02-11,3000001,s2_r1,eeg,"sub-3000001_all_eeg_s2_r1_e1.vhdr, sub-3000001_all_eeg_s2_r1_e1.eeg, sub-3000001_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000002,s2_r1,eeg,"sub-3000002_all_eeg_s2_r1_e1.vhdr, sub-3000002_all_eeg_s2_r1_e1.eeg, sub-3000002_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000003,s2_r1,eeg,"sub-3000003_all_eeg_s2_r1_e1.vhdr, sub-3000003_all_eeg_s2_r1_e1.eeg, sub-3000003_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000004,s2_r1,eeg,"sub-3000004_all_eeg_s2_r1_e1.vhdr, sub-3000004_all_eeg_s2_r1_e1.eeg, sub-3000004_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000005,s2_r1,eeg,"sub-3000005_all_eeg_s2_r1_e1.vhdr, sub-3000005_all_eeg_s2_r1_e1.eeg, sub-3000005_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000006,s2_r1,eeg,"sub-3000006_all_eeg_s2_r1_e1.vhdr, sub-3000006_all_eeg_s2_r1_e1.eeg, sub-3000006_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000008,s2_r1,eeg,"sub-3000008_all_eeg_s2_r1_e1.vhdr, sub-3000008_all_eeg_s2_r1_e1.eeg, sub-3000008_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000010,s2_r1,eeg,"sub-3000010_all_eeg_s2_r1_e1.vhdr, sub-3000010_all_eeg_s2_r1_e1.eeg, sub-3000010_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000011,s2_r1,eeg,"sub-3000011_all_eeg_s2_r1_e1.vhdr, sub-3000011_all_eeg_s2_r1_e1.eeg, sub-3000011_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000012,s2_r1,eeg,"sub-3000012_all_eeg_s2_r1_e1.vhdr, sub-3000012_all_eeg_s2_r1_e1.eeg, sub-3000012_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000013,s2_r1,eeg,"sub-3000013_all_eeg_s2_r1_e1.vhdr, sub-3000013_all_eeg_s2_r1_e1.eeg, sub-3000013_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000014,s2_r1,eeg,"sub-3000014_all_eeg_s2_r1_e1.vhdr, sub-3000014_all_eeg_s2_r1_e1.eeg, sub-3000014_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000015,s2_r1,eeg,"sub-3000015_all_eeg_s2_r1_e1.vhdr, sub-3000015_all_eeg_s2_r1_e1.eeg, sub-3000015_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000019,s2_r1,eeg,"sub-3000019_all_eeg_s2_r1_e1.vhdr, sub-3000019_all_eeg_s2_r1_e1.eeg, sub-3000019_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000020,s2_r1,eeg,"sub-3000020_all_eeg_s2_r1_e1.vhdr, sub-3000020_all_eeg_s2_r1_e1.eeg, sub-3000020_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000021,s2_r1,eeg,"sub-3000021_all_eeg_s2_r1_e1.vhdr, sub-3000021_all_eeg_s2_r1_e1.eeg, sub-3000021_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000022,s2_r1,eeg,"sub-3000022_all_eeg_s2_r1_e1.vhdr, sub-3000022_all_eeg_s2_r1_e1.eeg, sub-3000022_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000023,s2_r1,eeg,"sub-3000023_all_eeg_s2_r1_e1.vhdr, sub-3000023_all_eeg_s2_r1_e1.eeg, sub-3000023_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000026,s2_r1,eeg,"sub-3000026_all_eeg_s2_r1_e1.vhdr, sub-3000026_all_eeg_s2_r1_e1.eeg, sub-3000026_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000028,s2_r1,eeg,"sub-3000028_all_eeg_s2_r1_e1.vhdr, sub-3000028_all_eeg_s2_r1_e1.eeg, sub-3000028_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000030,s2_r1,eeg,"sub-3000030_all_eeg_s2_r1_e1.vhdr, sub-3000030_all_eeg_s2_r1_e1.eeg, sub-3000030_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000031,s2_r1,eeg,"sub-3000031_all_eeg_s2_r1_e1.vhdr, sub-3000031_all_eeg_s2_r1_e1.eeg, sub-3000031_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000032,s2_r1,eeg,"sub-3000032_all_eeg_s2_r1_e1.vhdr, sub-3000032_all_eeg_s2_r1_e1.eeg, sub-3000032_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000033,s2_r1,eeg,"sub-3000033_all_eeg_s2_r1_e1.vhdr, sub-3000033_all_eeg_s2_r1_e1.eeg, sub-3000033_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000034,s2_r1,eeg,"sub-3000034_all_eeg_s2_r1_e1.vhdr, sub-3000034_all_eeg_s2_r1_e1.eeg, sub-3000034_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000039,s2_r1,eeg,"sub-3000039_all_eeg_s2_r1_e1.vhdr, sub-3000039_all_eeg_s2_r1_e1.eeg, sub-3000039_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000041,s2_r1,eeg,"sub-3000041_all_eeg_s2_r1_e1.vhdr, sub-3000041_all_eeg_s2_r1_e1.eeg, sub-3000041_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000044,s2_r1,eeg,"sub-3000044_all_eeg_s2_r1_e1_flanker-only.vhdr, sub-3000044_all_eeg_s2_r1_e1_social-only.vhdr, sub-3000044_all_eeg_s2_r1_e1_flanker-only.eeg, sub-3000044_all_eeg_s2_r1_e1_social-only.eeg, sub-3000044_all_eeg_s2_r1_e1_flanker-only.vmrk, sub-3000044_all_eeg_s2_r1_e1_social-only.vmrk",PASSED,
Lilly,2025-02-11,3000045,s2_r1,eeg,"sub-3000045_all_eeg_s2_r1_e1.vhdr, sub-3000045_all_eeg_s2_r1_e1.eeg, sub-3000045_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000046,s2_r1,eeg,"sub-3000046_all_eeg_s2_r1_e1.vhdr, sub-3000046_all_eeg_s2_r1_e1.eeg, sub-3000046_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000047,s2_r1,eeg,"sub-3000047_all_eeg_s2_r1_e1.vhdr, sub-3000047_all_eeg_s2_r1_e1.eeg, sub-3000047_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000048,s2_r1,eeg,"sub-3000048_all_eeg_s2_r1_e1.vhdr, sub-3000048_all_eeg_s2_r1_e1.eeg, sub-3000048_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000049,s2_r1,eeg,"sub-3000049_all_eeg_s2_r1_e1.vhdr, sub-3000049_all_eeg_s2_r1_e1.eeg, sub-3000049_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000050,s2_r1,eeg,"sub-3000050_all_eeg_s2_r1_e1.vhdr, sub-3000050_all_eeg_s2_r1_e1.eeg, sub-3000050_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000053,s2_r1,eeg,"sub-3000053_all_eeg_s2_r1_e1.vhdr, sub-3000053_all_eeg_s2_r1_e1.eeg, sub-3000053_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-02-11,3000054,s2_r1,eeg,"sub-3000054_all_eeg_s2_r1_e1.vhdr, sub-3000054_all_eeg_s2_r1_e1.eeg, sub-3000054_all_eeg_s2_r1_e1.vmrk",PASSED,
