name,date,sub,session,dtype,fname,status,notes
Lilly,2025-03-10,3000002,s3_r1,eeg,,,
Lilly,2025-03-10,3000003,s3_r1,eeg,,,
Lilly,2025-03-10,3000004,s3_r1,eeg,,,
Lilly,2025-03-10,3000005,s3_r1,eeg,,,
Lilly,2025-03-10,3000006,s3_r1,eeg,,,
Lilly,2025-03-10,3000008,s3_r1,eeg,,,
Lilly,2025-03-10,3000010,s3_r1,eeg,,,
Lilly,2025-03-10,3000011,s3_r1,eeg,,,
Lilly,2025-03-10,3000012,s3_r1,eeg,,,
Lilly,2025-03-10,3000015,s3_r1,eeg,,,
Lilly,2025-03-10,3000019,s3_r1,eeg,,,
Lilly,2025-03-10,3000020,s3_r1,eeg,,,
Lilly,2025-03-10,3000022,s3_r1,eeg,,,
